iso2,pais,year,forest_area_km2,forest_area_pct_land,ghg_total_incl_lulucf_mt_co2e,co2_excl_lulucf_mt_co2e,gdp_per_capita_const2015_usd,gdp_per_capita_ppp_const2021_intl,population_total,internet_users_pct_pop,mobile_subscriptions_per100,agriculture_va_pct_gdp,manufacturing_va_pct_gdp,services_va_pct_gdp,child_employment_pct_7to14,renewable_energy_pct_final_energy,renewable_electricity_output_pct,rd_expenditure_pct_gdp,account_ownership_pct_adults,domestic_credit_private_pct_gdp,wgi_voice_accountability_est,wgi_government_effectiveness_est,wgi_rule_of_law_est,wgi_control_corruption_est,wgi_regulatory_quality_est,wgi_political_stability_est,tax_revenue_pct_gdp,natural_resources_rents_pct_gdp,vulnerable_employment_pct_total,stock_market_cap_pct_gdp,trade_pct_gdp,fdi_inflows_pct_gdp,co2_emissions_kt
GT,Guatemala,2023,34930.0,32.5961179544606,73.8859,20.1279,4470.70728455461,12384.948508094,18124838.0,56.72669983,113.709374947241,9.68670752459035,14.0111098451122,61.4031875103546,,,,0.00609,,37.1320996600477,-0.489678799999999,-0.8628806,-1.0108162,-1.0869128,-0.408294899999999,-0.2021326,11.5678620103655,,36.6134557678145,,48.2970707467356,1.58123029170621,
HT,Haití,2000,3806.5,13.8116835994194,10.7962,1.6951,1342.89490450523,3267.07646816599,8303151.0,0.231270714628821,0.662399130161549,17.185516717203,13.0290108077555,57.1720477816392,,80.8,51.7367458866545,,,9.01797134417478,-0.9124186,-1.3577285,-1.58793949999999,-1.1998939,-1.4123386,-1.02629329999999,,0.349449568493596,75.3930259080229,,27.1535220636918,0.194464980712557,
HT,Haití,2001,3804.23,13.8034470246734,10.8947,1.728,1314.11419693969,3197.05701086586,8455918.0,0.340832326173809,1.08208239483874,16.4505786071297,13.8201064302207,57.3887809301393,,80.9,47.6430976430976,,,8.34335061835139,,,,,,,,0.383295015006936,75.3357066712702,,27.569933019116,0.0694886389960982,
HT,Haití,2002,3801.96,13.7952104499274,11.2058,1.9515,1304.5293810385,3173.73848729607,8607641.0,0.893432988337908,1.62646188427236,15.8465044649721,13.7019982401258,58.228541956372,,79.1,47.5319926873857,,,9.82698046540635,-1.1636075,-1.83755129999999,-1.84309519999999,-1.5760189,-1.4033472,-1.5748529,,0.396885022338016,75.3202685631324,,24.9396784759828,0.0918488613041635,
HT,Haití,2003,3799.69,13.7869738751814,11.2765,1.9374,1326.47161042212,3227.12087860443,8759912.0,1.64735834557778,3.65300473338088,16.720141598204,14.9337873995998,55.0962673972599,,79.0,47.6635514018692,,,9.67396425603749,-1.0599515,-1.8356586,-1.7168667,-1.5162349,-1.4084017,-1.4445052,,0.518316847636601,75.0395622932585,,37.1973434444641,0.272084819262136,
HT,Haití,2004,3797.42,13.7787373004354,11.2212,1.7908,1286.90282128221,3130.85551975981,8910263.0,5.401261907622,4.48920531301938,15.8505214181337,15.8422892752258,55.4310971170289,,81.1,47.5319926873857,,,8.28137380723943,-1.1063672,-1.8983869,-1.66081099999999,-1.3973735,-1.5227931,-1.86679559999999,,0.415056574952732,74.9213149355952,,33.7809703531059,0.0969221359795515,
HT,Haití,2005,3795.15,13.7705007256894,11.4091,1.8291,1304.33303731231,3173.26081032717,9061273.0,6.376200199,5.52019567228578,18.053012942039,15.9158196273133,54.296439294312,,81.1,47.6618705035971,,,8.86270292207163,-0.9480812,-1.65564659999999,-1.73347839999999,-1.55927819999999,-1.4080527,-1.7445724,,0.353534370526786,74.7760814993365,,34.9651045038228,0.369835650694654,
HT,Haití,2006,3792.88,13.7622641509434,11.5652,1.8514,1305.03813815611,3174.97622258076,9216562.0,6.796000004,13.020039359579,17.716303487923,16.4614068886071,52.6501128741064,33.4,81.4,47.5438596491228,,,8.47020352088079,-0.781307,-1.65926859999999,-1.4944787,-1.26822299999999,-0.9314555,-1.3887429,,0.474483984535321,74.6181659275564,,37.0570704128996,2.10244121995639,
HT,Haití,2007,3790.61,13.7540275761974,12.0965,2.1838,1343.61111422048,3268.81890675823,9373296.0,7.199999809,26.6715144811388,19.0751062719029,15.5797461787838,52.1017042943899,,79.3,32.9059829059829,,,8.0621651109807,-0.696655999999999,-1.658091,-1.3986326,-1.287096,-0.951658,-1.319971,,0.403575652806683,74.6181730135559,,34.2825489611293,0.807269738778004,
HT,Haití,2008,3788.34,13.7457910014514,12.2094,2.1633,1356.53400140048,3300.25849332968,9530774.0,7.599999905,33.5754472826656,18.4326161641106,17.0182792669965,51.1602844261798,,79.6,37.2427983539095,,,8.68209202650164,-0.5888618,-1.4364822,-1.19759029999999,-1.1699245,-0.8671247,-1.3616015,,0.399712731958641,74.4893778268514,,36.1450381454244,0.285633151798952,
HT,Haití,2009,3786.07,13.7375544267054,12.3706,2.1233,1412.89653523429,3437.3806965318,9689581.0,8.100000381,37.6486867698407,18.7934646435559,16.8628896507647,51.6516283735763,,80.3,28.7101248266297,,,8.21108523727506,-0.6608973,-1.4421191,-1.2197166,-1.0913138,-0.872823199999999,-1.29033469999999,,0.337463725935536,74.3632824934881,,33.0964998246108,0.478313239983432,
HT,Haití,2010,3783.8,13.7293178519594,13.0332,2.5989,1317.58389339746,3205.49829961515,9803294.0,8.369999886,40.8026118567902,20.2326950876929,14.4766049000321,52.5004487393192,,79.0,25.6816208393632,,,7.79703967463653,-0.7490678,-1.5677862,-1.3289944,-1.2638364,-1.1168745,-1.30874809999999,,0.665741356287765,74.4739764332237,,44.7215241260457,1.50093014768549,
HT,Haití,2011,3752.74,13.616618287373,13.5878,2.9444,1369.16921255852,3330.99820416355,9914904.0,9.0,42.360470661138,20.0431188990154,14.654058030893,51.2340187151589,,79.0,12.3566362715299,,22.0072687973852,8.51878003547406,-0.7594984,-1.61896169999999,-1.40688749999999,-1.29792589999999,-1.20311449999999,-1.26130189999999,,0.530247287448995,74.2960091125677,,44.1635704019387,0.91476918408797,
HT,Haití,2012,3721.68,13.5039187227866,13.59,2.7586,1354.88546124499,3296.24782448974,10069771.0,9.800000191,60.5271659107243,19.4699035948555,16.126593068017,51.0111681886198,37.8,82.2,20.2306993642143,,,10.814964045335,-0.710594,-1.59966299999999,-1.37638289999999,-1.35379609999999,-1.2257236,-1.12059439999999,,0.493447395435744,74.3008845408301,,40.2582414988129,1.13794476642421,
HT,Haití,2013,3690.62,13.3912191582003,13.8687,2.9774,1392.38204736859,3387.47180169748,10222362.0,10.60000038,70.044477000521,19.3274999569264,15.7667416258762,51.0790194647682,,80.4,13.561553030303,,,10.7615276089025,-0.7334972,-1.523841,-1.3555571,-1.27546269999999,-1.2023346,-0.915407899999999,,0.586507266755589,74.3712588512168,,40.3325097562551,1.0865204500402,
HT,Haití,2014,3659.56,13.2785195936139,14.1741,3.2283,1411.76834802154,3434.63597400578,10373235.0,11.39999962,65.2574823572396,17.8297636475726,16.6212186395581,51.8125576630482,,77.8,8.94777562862669,,18.8586777550335,11.4152315549394,-0.7323394,-1.92983739999999,-1.2479641,-1.4306803,-1.31480169999999,-0.9222469,,0.699288591917661,74.1162374859301,,42.3515259071619,0.653599798370867,
HT,Haití,2015,3628.5,13.1658200290276,14.5184,3.494,1411.12684746796,3433.07529240973,10523242.0,14.19999981,69.3702568086907,17.2198989989619,16.9685346386874,52.4407421977879,,76.1,8.2771896053898,,,10.7679267730686,-0.8820112,-1.86939899999999,-1.2262159,-1.4465713,-1.3343055,-0.925938199999999,,0.574767533630933,74.1410746225615,,41.9457381172044,0.711667596569424,
HT,Haití,2016,3597.4,13.0529753265602,14.8169,3.578,1416.74881879698,3446.75276647872,10671457.0,22.79999924,60.9477225087446,17.9835139851461,16.3668351199332,53.1971109122167,,76.1,6.85714285714286,,,10.4552757071217,-0.8411095,-1.8833592,-1.2069142,-1.4729127,-1.3334701,-0.894686099999999,,0.790216838420377,74.2662721405128,,41.4109022161974,0.745596209929376,
HT,Haití,2017,3566.3,12.9401306240929,14.8407,3.5867,1432.67228609541,3485.4923470131,10817754.0,27.20000076,58.2917858919698,18.8264709950195,16.3846226379273,53.5223517763075,,76.2,12.3758262511804,,32.6211865335773,9.82631897315958,-0.7824757,-1.8904667,-1.2058005,-1.4223857,-1.300095,-0.834199999999999,,0.657342723836906,74.3271418647626,,42.0745477868911,2.48360915333592,
HT,Haití,2018,3535.2,12.8272859216255,15.0888,3.5577,1437.35251928349,3496.87870320748,10962362.0,32.4736271300557,60.232256515521,18.7060141160075,16.6906371233964,53.4912479714213,,76.2,19.2116301239276,,,11.2063306533874,-0.7805673,-1.7517146,-1.1714715,-1.4376012,-1.24179819999999,-0.7667849,,0.44034486815939,74.2253622572215,,45.1385763027223,0.640093066153268,
HT,Haití,2019,3504.1,12.7144412191582,14.973,3.5949,1394.42114071112,3392.43263210456,11105163.0,35.76409912,61.6234088594647,19.1874037315046,16.7496682778704,54.3640695246585,,76.4,19.1242990654206,,,10.3687008659048,-0.8359679,-1.8885565,-1.1812778,-1.46242959999999,-1.2718629,-0.9509746,,0.443318678876138,74.2860616254666,,44.5687187758294,0.499464210439719,
HT,Haití,2020,3473.0,12.6015965166909,14.6626,3.4445,1331.69778506932,3239.83543441301,11243848.0,39.38809967,65.0933737275708,20.362493732044,17.6377718833833,53.9204199080319,,76.3,20.3988035892323,,,8.60933596942957,-0.8710311,-1.9163196,-1.211177,-1.44666959999999,-1.30768439999999,-1.0389171,,0.577844130610775,76.6037161425185,,37.4138801252638,0.17231607778598,
HT,Haití,2021,3441.9,12.4887518142235,14.6116,3.4083,1292.71954963551,3145.00681057269,11374586.0,43.37919998,64.3451990252656,20.684893342416,19.3682922751794,51.7413950007284,,76.7,20.5416248746239,,,8.31227901324056,-1.0935313,-2.0602282,-1.392161,-1.4853353,-1.4160753,-1.2132391,,0.327641965983974,75.9970956770557,,37.0465594645645,0.244929572826407,
HT,Haití,2022,3410.8,12.3759071117562,14.6287,3.3893,1256.72143592448,3057.42840826502,11503606.0,47.77470016,65.1889329311174,20.2753493141772,23.1287230228211,48.167465368414,,,,,,8.23905048963666,-1.2193892,-2.0132007,-1.5628925,-1.508626,-1.41718639999999,-0.947002399999999,,,75.8901629589997,,36.529550283828,0.194598953085393,
HT,Haití,2023,3379.7,12.2630624092888,14.7635,3.3805,1219.11871645847,2965.94622340134,11637398.0,47.99269867,,17.4571299152426,24.4784149082163,47.5486447484926,,,,,,5.16811191601216,-1.2231222,-2.0108367,-1.64152989999999,-1.50126609999999,-1.5446242,-0.971741099999999,,,75.8716215154887,,30.7854236995359,0.119129583029912,
HN,Honduras,2000,67782.7,60.5797658414514,1.3483,5.0003,1789.47798512637,4579.68960840984,6577773.0,1.20385599891878,2.36054056593318,14.3725235386886,20.5356188504531,50.7396802001234,,55.2,62.2774740295243,0.04453,,,-0.471841599999999,-1.0776822,-1.2217517,-1.0419622,-0.568170899999999,-0.364466399999999,,1.37113446146867,38.6422693573127,,120.392164584236,4.8698431531529,
HN,Honduras,2001,67579.9,60.3985164000357,2.4408,5.8868,1789.18816032117,4578.94787944773,6757993.0,1.41528193123711,3.51626584993503,13.1659906583333,19.6385276614503,53.0189831247039,,50.4,48.9282980352131,0.03834,,36.6835662057379,,,,,,,,1.43828418297597,38.570243201924,,115.943071737954,4.04940697578742,
HN,Honduras,2002,67377.1,60.2172669586201,3.666,6.2176,1807.97305547292,4627.02278723456,6938859.0,2.5974025974026,4.70549985235325,12.1834127398259,19.8922167185635,54.8404928208995,,49.8,39.2583212735166,0.04181,,36.0320656003149,-0.4754711,-1.0247734,-0.895260899999999,-1.11008329999999,-0.6056737,-0.3381027,,1.37053917605775,38.4304315291007,,117.997454450299,3.6562173778393,
HN,Honduras,2003,67174.3,60.0360175172044,5.2241,6.8829,1842.29750018813,4714.86701000971,7119213.0,4.8,5.32870697926864,11.6140985227332,19.7740057611866,55.6632996727299,,47.9,38.350510980648,0.04215,,37.1910463818441,-0.393301099999999,-1.0735697,-0.992207699999999,-1.0387997,-0.6461279,-0.584014599999999,13.7464657766749,1.21682443039075,38.1686373873874,,122.248277175534,4.74055553954205,
HN,Honduras,2004,66971.5,59.8547680757887,6.3122,7.8297,1908.90950050464,4885.34258343422,7298994.0,5.6,9.68902015812042,12.1707041468662,19.1572527591598,56.0255715678838,6.8,46.7,29.3077546061956,0.04155,,37.8143681852083,-0.3302091,-0.7452631,-0.8190417,-0.989913899999999,-0.562958899999999,-0.6201515,14.4958593254183,1.17065229457115,37.9013183373395,,135.461758741854,6.67606399673031,
HN,Honduras,2005,66768.7,59.673518634373,5.4596,7.0955,1975.85647913236,5056.67544412551,7478355.0,6.5,17.1356133802153,12.4709247586633,19.0839707119665,56.396934051856,,51.4,32.3323741007194,,,38.8417580655353,-0.2859005,-0.697415,-0.7102621,-0.947566199999999,-0.415180999999999,-0.641384699999999,14.5349539639745,1.19616286119396,37.7088205006979,,136.489768018486,6.16028277171203,
HN,Honduras,2006,66565.9,59.4922691929574,6.5668,8.1471,2056.53491469231,5263.15029099578,7656832.0,7.800000191,29.2647925408315,11.8565791514775,18.9701291398433,56.95227061196,,52.2,36.2617617617618,,,44.7293531580234,-0.179669,-0.716458199999999,-0.873849299999999,-0.9356122,-0.3831814,-0.6520476,15.2383560846971,1.9388652088634,37.1164161867279,,133.13183510432,6.57287305327357,
HN,Honduras,2007,66363.1,59.3110197515417,10.502,8.667,2134.19540639485,5461.90151889031,7834798.0,9.399999619,53.4134255918276,11.9110474415928,17.9514503748814,58.3423528646146,8.7,50.6,37.5507269279393,,,52.270420067944,-0.2510481,-0.613212099999999,-0.8550165,-0.927026799999999,-0.240922,-0.4582098,16.3850005480222,1.66136160268053,34.0418471556523,,135.070634917917,7.82223281251053,
HN,Honduras,2008,66160.3,59.129770310126,10.6589,8.6651,2175.14709403064,5566.70639487722,8012587.0,9.6,77.5119321637319,12.1501702062634,17.8052175755449,59.6398707552753,,50.0,38.430614729154,,,51.291832674053,-0.3633673,-0.686731099999999,-0.969658199999999,-0.9424127,-0.3195845,-0.540532799999999,16.1305159842983,1.20679031927745,33.709151910425,,135.748955193053,8.65020371949481,
HN,Honduras,2009,65957.5,58.9485208687103,10.5328,8.1702,2076.30859895638,5313.75573967791,8189899.0,9.800000191,102.452484456768,10.8250414864446,16.6306403968767,61.0644184532867,,50.5,43.3015964331943,,,50.3382201748979,-0.5572387,-0.6465044,-0.966266899999999,-1.00073869999999,-0.359063199999999,-0.518668999999999,14.1619701907107,1.16441147896911,35.978419193385,,96.9050060188904,3.38987200238321,
HN,Honduras,2010,65754.7,58.7672714272947,10.5772,7.9832,2108.47314459603,5396.07227927744,8365878.0,11.09,113.617136181044,11.5912204379757,16.5365570056735,60.6354456940853,,53.6,46.3370611551529,,,47.4622470777193,-0.5697808,-0.6254799,-0.9933417,-1.0019392,-0.3574873,-0.6306269,14.4250984008607,2.36463288147641,38.0795389925997,,109.441838241682,3.83460574737835,
HN,Honduras,2011,65531.42,58.5677182947538,11.9222,9.491,2144.56265540491,5488.43371596332,8540583.0,15.9,94.399047465495,14.2196558016976,17.1943940174517,58.2063339221402,7.8,50.9,44.6537102473498,,20.5122646001849,47.3092310306697,-0.520129899999999,-0.604003699999999,-1.0237154,-0.9697948,-0.2784058,-0.5252471,14.7879787886259,1.7044807548954,37.6645235913782,,122.216902597337,5.88681418228473,
HN,Honduras,2012,65308.14,58.3681651622129,12.6002,9.9296,2188.39378817891,5600.6077605497,8715076.0,18.12,84.5664914453988,13.5662940347061,17.6861395577953,58.6183421267834,,49.3,45.2442787348933,,,51.2756482307446,-0.5092177,-0.688157399999999,-1.1939336,-1.0955287,-0.3805097,-0.511655899999999,14.7474723155071,1.63060548730794,41.1936961676887,,121.188215808285,5.83610988955542,
HN,Honduras,2013,65084.86,58.168612029672,12.6088,10.1202,2205.40126728067,5644.13384802045,8889278.0,17.8,87.3775687969259,12.1911279403961,17.2942592461772,60.9736192281605,9.2,51.1,42.5873953717381,,,54.7226868179144,-0.5024379,-0.805053399999999,-1.2383989,-1.1060767,-0.4431174,-0.535936499999999,15.0632419088149,1.78208817924239,38.6576886643228,,116.306049247436,5.77862113948416,
HN,Honduras,2014,64861.58,57.9690588971311,12.6458,9.9347,2229.24772232218,5705.16246265484,9063122.0,23.0,85.2365443166273,12.5383501333105,17.2545874850923,60.1539431811467,10.50187,52.2,40.6083071721806,,31.4863604454926,55.0869372049161,-0.5608808,-0.6009781,-1.174669,-0.9656425,-0.5844085,-0.6895701,16.5426382434487,2.2661279184441,34.8560347536189,,112.97509728471,8.62899693066618,
HN,Honduras,2015,64638.3,57.7695057645902,13.7614,10.8188,2271.20265980349,5812.5348879105,9237305.0,27.1395454833776,87.1291789109486,12.2159784468116,17.5431120239302,58.8330670461585,,50.8,45.9164363877528,0.01497,,54.5936002238152,-0.603179399999999,-0.5555614,-1.1570215,-0.8111784,-0.5300981,-0.6604916,17.3444720611594,1.56846231223826,37.71901349294,,107.26440535424,6.27594328427599,
HN,Honduras,2016,64430.5,57.5837876485834,12.8246,9.7321,2315.72983058198,5926.49025534228,9412380.0,29.5282180796457,83.2180808679633,12.0499014058464,17.1467725059127,58.3803820722578,,52.7,52.1139701940603,,,57.8354023642267,-0.6577893,-0.431288299999999,-1.1783644,-0.924298699999999,-0.5949609,-0.7047922,,2.01566335667541,33.2358510656352,,99.8157169505924,5.28156973350556,
HN,Honduras,2017,64221.1,57.3966395567075,12.3276,9.3472,2383.37398439714,6099.60734919414,9588137.0,31.7357924661485,85.8717287831828,12.6697681094878,17.1266629002784,56.8495021190534,,45.6,61.2311776574281,0.03994,45.3429695987159,57.7901974979755,-0.710326399999999,-0.4193229,-1.0906729,-0.946983999999999,-0.4499974,-0.9065696,,1.72906722467945,36.7326708854113,,101.813111079622,4.10592046689605,
HN,Honduras,2018,64011.6,57.2094020913397,12.1969,9.0061,2430.13503657762,6219.27973775059,9765210.0,36.0400608231468,77.7100953282111,11.6101604613644,16.8927082911441,57.338998468411,,48.9,66.7642776581565,0.06394,,62.8149597149301,-0.768458299999999,-0.5271479,-1.09364329999999,-0.969578899999999,-0.4794427,-0.864353599999999,,1.07184110988038,36.4508013315446,,103.551162215452,5.99386120691106,
HN,Honduras,2019,63802.1,57.0221646259719,13.6225,10.1525,2447.61649282181,6264.01884276715,9943633.0,39.3883521850111,76.0268304351136,10.6380334094751,16.5344925692041,58.0719777904225,,46.2,57.2043939536194,0.05997,,64.4630328325205,-0.8093716,-0.5125275,-1.0765301,-1.0582406,-0.5191215,-0.827137599999999,,0.916855208806467,34.8929088629628,,99.4599779937589,3.83846408231678,
HN,Honduras,2020,63592.6,56.8349271606042,12.9698,9.222,2189.43168668222,5603.26398377777,10119640.0,45.24829865,68.7836128557933,12.1880671407553,16.2334694093705,58.9644517176275,,50.2,57.4845819331884,,,71.2304636812084,-0.7831642,-0.582503099999999,-1.1109938,-0.972603599999999,-0.5559791,-0.666353099999999,15.066131552103,1.23326098347167,35.3839313938655,,88.0008563836292,1.0106822391556,
HN,Honduras,2021,63383.1,56.6476896952364,14.303,10.3706,2423.76634916911,6202.98078812037,10289877.0,51.95159912,73.4771659564055,10.8930519266193,16.2151646162406,58.0294458309237,,45.9,64.6209532374101,,37.8497022494385,67.7270471861986,-0.745449199999999,-0.6672516,-1.1417518,-1.1204199,-0.606984299999999,-0.806377,,1.22455313744521,34.9168377354579,,103.372643459918,2.84361329738544,
HN,Honduras,2022,63173.6,56.4604522298686,14.7678,10.5707,2482.22384904714,6352.58710177732,10463872.0,56.88069916,75.8551423411907,12.4732730244455,16.219500578367,57.1227381730412,,,,,,70.0841626239484,-0.6394536,-0.686258199999999,-1.09175279999999,-1.03140529999999,-0.6195218,-0.4781621,,,34.6280941166055,,112.698524913966,2.41292398026651,
HN,Honduras,2023,62964.1,56.2732147645008,16.3462,11.8491,2527.27366333188,6467.8800352783,10644851.0,58.0685997,74.4148227156961,11.9787948406632,15.2065393498936,57.571815931058,,,,,,75.6308247756834,-0.6088292,-0.6579014,-1.156469,-1.09932339999999,-0.681674799999999,-0.3507671,,,34.3721389715693,,98.7919798336365,3.16136364280263,
MX,México,2000,683813.5,35.1764963090614,348.3618,396.7431,9581.96970210753,20470.4937646148,98625552.0,5.08138415338066,14.2740696650296,3.15926513097762,21.0445774123124,58.0223867389803,,12.2,19.7951574085329,0.29205,,14.3477809518427,0.1643505,0.01828,-0.5434,-0.052013,0.265601,-0.0676808,9.13229541250167,3.5781826113811,28.6556583715149,16.872436951044,49.9104091872497,2.47719212470142,
MX,México,2001,682375.46,35.1025211553795,347.8376,394.7859,9398.35074355724,20078.2183908739,100099099.0,7.0380231165045,21.7360188227069,3.22549035188036,20.026058557155,58.7431527357698,,11.3,17.0973512533413,0.30815,,12.240977233378,,,,,,,,2.60164301698472,28.9205645916625,15.8603185594407,44.7401090123173,3.77607805696573,
MX,México,2002,680937.42,35.0285460016976,357.1173,400.9452,9242.27886130016,19744.7933653416,101548624.0,11.9,25.5328580326209,3.11036172325334,19.2312267750835,59.1238892356495,,10.7,15.0462375298436,0.33745,,14.1782625366026,0.2942606,-0.3151304,-0.2878254,-0.323118099999999,0.5430047,-0.1388043,,2.74840903518892,28.9291909210766,12.8216966143023,45.209829259652,2.48685750053046,
MX,México,2003,679499.38,34.9545708480156,384.4265,420.7099,9221.99666693097,19701.4633876569,102978515.0,12.9,29.227164520677,3.20735540720265,18.828065610038,60.5312030385874,,10.2,12.1198939957751,0.37454,,14.6412754628782,0.3394357,-0.270301299999999,-0.239611499999999,-0.321735899999999,0.5160342,-0.0924325999999999,,3.35934793986578,29.161819871507,16.0058735770849,48.700416880838,2.37188032095091,
MX,México,2004,678061.34,34.8805956943337,397.1031,430.4581,9421.28975988024,20127.2242847772,104394131.0,14.1,36.8326596827555,3.18594698304908,18.8456680170089,59.5869309292277,8.9,10.2,14.4424516905671,0.37053,,14.1054932641584,0.4314853,-0.2433608,-0.1818945,-0.4561652,0.3851401,-0.153878699999999,,4.19499035807608,28.7294860397438,20.9164756798276,52.0406200335632,3.06821035154364,
MX,México,2005,676623.3,34.8066205406518,422.2111,447.327,9491.51730225718,20277.2552818503,105811504.0,17.20999908,44.5402855250975,2.94567227515179,18.0770794970807,60.0439876595723,,10.3,15.1954515727685,0.38103,,15.3135908131833,0.4327973,-0.1302682,-0.2086303,-0.432437399999999,0.3326887,-0.3587092,,5.58648727639514,28.6988275313931,26.0609508759757,52.5626446517886,2.74220134218643,
MX,México,2006,675185.26,34.7326453869698,446.8924,463.9485,9813.8280424425,20965.8256074046,107253666.0,19.52000046,51.6490140299726,2.9429551635864,18.9990299017364,59.0671808513914,,9.8,15.3321088746747,0.35298,,18.3518916727969,0.3267985,-0.0851155,-0.2086418,-0.337978799999999,0.3855941,-0.5961789,,6.1411361184755,27.6392315403137,34.1426110116069,54.4821160886169,2.16893035275929,
MX,México,2007,673747.22,34.6586702332879,460.6827,470.8833,9877.69532644737,21102.2688314629,108774360.0,20.81,61.1903963397257,3.041865670976,18.2623757835665,59.303362048211,8.3,9.5,14.0887356703145,0.38039,,20.4394698049344,0.2914444,-0.159785899999999,-0.2930473,-0.402557699999999,0.359664,-0.6336248,,5.75685331700591,27.6258854803049,36.0795242701998,55.2585243944498,2.81398718018792,
MX,México,2008,672309.18,34.584695079606,470.3228,472.3027,9826.3421836048,20992.5602618229,110374288.0,21.71,68.225553581827,3.02875898082786,18.1749137521803,59.6814143877222,,9.8,17.5374395686819,0.42416,,19.7553753221619,0.2666715,0.00661379999999999,-0.5412926,-0.3871309,0.3449351,-0.74551,9.57877153010104,6.7408329915323,27.1293986726867,20.1501633904484,56.3652818862573,2.56307995916969,
MX,México,2009,670871.14,34.510719925924,459.8447,461.5756,9074.1188145564,19385.5437230088,111999721.0,26.34,74.2801618229031,3.10059841918842,17.4331987032193,60.9462035455162,12.2,9.2,12.9470743558429,0.45748,,21.6119225648182,0.3465963,0.103917,-0.478466299999999,-0.316011999999999,0.3417056,-0.7909518,9.23460486136909,4.17264386033762,28.10971298329,37.3151874616726,54.5917421313503,2.08311648626813,
MX,México,2010,669433.1,34.4367447722421,478.5258,476.9429,9389.06722084275,20058.3854859755,113623895.0,31.05,80.4262985351805,3.09200838670805,17.8382139163733,60.4783490503534,8.0,9.4,16.6020244105147,0.47353,,22.3237750257634,0.302969,-0.0704234,-0.5089477,-0.383217,0.1160396,-0.8229063,9.67531745323634,4.9517973655552,27.1323174816299,41.1014345516378,59.2733845293851,2.76223720216686,
MX,México,2011,668208.3,34.3737390364979,488.7907,486.535,9575.93437788582,20457.6001664624,115243504.0,37.1762954125184,82.0725244522242,2.97569483968178,17.7203860209063,59.8866488342752,6.8,9.1,14.8882176324282,0.45268,27.4293831561048,23.5848328387345,0.1509914,0.0989004,-0.617978399999999,-0.4247504,0.1727169,-0.7251572,9.61707214633816,7.12685649981166,27.0383943361546,33.2534803203422,62.1623872764498,1.9442261568419,
MX,México,2012,666983.5,34.3107333007536,503.298,506.2322,9782.51776305354,20898.9357195292,116818208.0,39.75,86.2256233206385,3.04872937148888,18.8000354392646,59.9372072773832,,9.0,13.7854387797947,0.40284,,24.9270563810171,0.1613289,0.198193,-0.5948829,-0.4579567,0.2864858,-0.8010179,9.35241106248164,6.64761771453207,26.5915706565839,41.8335048150227,64.2579318900113,1.45258915052409,
MX,México,2013,665758.7,34.2477275650094,493.7174,494.0171,9738.71059803658,20805.3480411912,118343573.0,43.46,90.2012422761648,3.02454277578135,18.1028096334813,61.0665777215901,5.606943,9.2,13.2974152863029,0.40806,,27.859059328804,0.140441,0.2228276,-0.6475514,-0.5312775,0.2862275,-0.804453299999999,9.88361012257494,5.63992841356242,26.6149635386733,39.6264320819484,62.6916747735807,3.83670268161454,
MX,México,2014,664533.9,34.1847218292652,480.9395,480.9122,9862.48125444199,21069.7661649129,119784261.0,44.3856962723411,87.6144646415609,3.02713651853573,18.2289217421843,60.078270567972,,9.8,17.5321613957114,0.41962,39.1408431572041,28.1836821076474,0.0591695,0.131427,-0.5831095,-0.7528978,0.2083406,-0.959658599999999,10.2428550435991,4.74356172979305,26.1286776395464,35.1955004578294,64.0984090351215,2.08415748550878,
MX,México,2015,663309.1,34.1217160935209,488.7748,490.4272,10021.2386118827,21408.9283201493,121072306.0,57.4310429923633,88.9454290232153,3.0851863436743,19.8234213937112,60.5061359736518,,9.2,15.2646075424702,0.41477,,30.8304978674097,-0.0649057,0.0999956999999999,-0.6829719,-0.840903899999999,0.1825598,-0.892263399999999,12.3459757814792,2.18360553071428,25.8734166652499,33.1538048431838,70.412974676264,2.98783786595647,
MX,México,2016,662031.5,34.0559942385349,506.3519,496.4682,10100.5021214015,21578.2633554092,122251351.0,59.5404459967255,91.3941924453661,3.2462890783797,19.8687757979342,60.0750683879945,,9.2,15.2957004707103,0.37601,,32.9508423866166,-0.09985,0.1280596,-0.667592499999999,-0.8211672,0.1610393,-0.833912099999999,13.1237856071941,1.97524669608099,25.368150093206,31.5409987585363,75.6903034088551,3.49768027047347,
MX,México,2017,660753.8,33.9902672393837,491.025,500.6875,10193.7727193457,21777.5225111982,123400057.0,53.0317886110982,92.6493518556478,3.29751177575275,20.1618224199443,59.3653310273766,,10.1,15.9609952530472,0.31955,36.0417666941178,34.3431256723362,-0.1417561,0.0099863,-0.7300047,-0.9481326,0.1640815,-1.0455954,12.6874317280509,2.36148896456378,25.01057468159,35.0225076508926,76.9521260407254,2.78307493352174,
MX,México,2018,659480.0,33.9247408626765,479.3244,478.1534,10296.8690928534,21997.7730167472,124573711.0,56.6595667981289,96.4612204576614,3.296959452726,20.1893657004533,59.2695792093443,,10.3,15.907939491332,0.29816,,33.6152178137641,-0.0473499999999999,-0.0269292,-0.8062687,-0.9427494,-0.00317669999999999,-0.927316799999999,12.7121572973761,2.8911069990433,24.9522096359473,,80.2126616568975,3.01417850463095,
