codigo_provincia,provincia,codigo_canton,canton,anio,vab,participacion_provincial
12,LOS RÍOS,1201,Babahoyo,2008,331.2925395282814,20.84519991555654
12,LOS RÍOS,1201,Babahoyo,2009,378.51611785650965,21.46144561984355
12,LOS RÍOS,1201,Babahoyo,2010,452.3267967965749,22.318764785886565
12,LOS RÍOS,1201,Babahoyo,2011,512.7777519262931,22.169257287900724
12,LOS RÍOS,1201,Babahoyo,2012,511.8315168815788,22.224908387856246
12,LOS RÍOS,1201,Babahoyo,2013,606.851060348115,23.669977302316088
12,LOS RÍOS,1201,Babahoyo,2014,662.7204562357288,23.512339496986016
12,LOS RÍOS,1201,Babahoyo,2015,729.9191292290744,23.8788277952185
12,LOS RÍOS,1201,Babahoyo,2016,695.5028781197524,22.769372204596966
12,LOS RÍOS,1201,Babahoyo,2017,749.5081814292807,23.377356138107018
12,LOS RÍOS,1201,Babahoyo,2018,654.03333,20.822587046132163
12,LOS RÍOS,1201,Babahoyo,2019,634.6235399999999,20.197786730588348
12,LOS RÍOS,1201,Babahoyo,2020,644.8691500000001,20.02244608367819
12,LOS RÍOS,1201,Babahoyo,2021,678.4457899999999,20.1357290412167
12,LOS RÍOS,1201,Babahoyo,2022,620.0595,17.763775090876265
12,LOS RÍOS,1201,Babahoyo,2023,699.4345699999999,18.006355744058297
12,LOS RÍOS,1201,Babahoyo,2024,729.4151999999999,16.65238614668785
12,LOS RÍOS,1202,Baba,2007,61.77114240635172,4.794466213352876
12,LOS RÍOS,1202,Baba,2008,79.65135910501438,5.01172923016599
12,LOS RÍOS,1202,Baba,2009,88.49425173350673,5.017526286601532
12,LOS RÍOS,1202,Baba,2010,117.38757461315726,5.79215223402967
12,LOS RÍOS,1202,Baba,2011,137.31955008822476,5.936826286102619
12,LOS RÍOS,1202,Baba,2012,100.60556018363265,4.368526135344494
12,LOS RÍOS,1202,Baba,2013,124.913125291566,4.8721853410236315
12,LOS RÍOS,1202,Baba,2014,126.86274044192857,4.500901993777676
12,LOS RÍOS,1202,Baba,2015,139.20660862838298,4.554053322187037
12,LOS RÍOS,1202,Baba,2016,116.75854010491285,3.8224409148402922
12,LOS RÍOS,1202,Baba,2017,131.77392879883848,4.110063291602193
12,LOS RÍOS,1202,Baba,2018,139.27539000000002,4.4341378315674
12,LOS RÍOS,1202,Baba,2019,151.32388,4.81609531137963
12,LOS RÍOS,1202,Baba,2020,183.94966000000002,5.711425565110277
12,LOS RÍOS,1202,Baba,2021,195.80942000000002,5.811467154712242
12,LOS RÍOS,1202,Baba,2022,161.36570999999998,4.622885674390221
12,LOS RÍOS,1202,Baba,2023,183.38229,4.721023084260856
12,LOS RÍOS,1202,Baba,2024,220.66559,5.03774614782733
12,LOS RÍOS,1203,Montalvo,2007,50.254487563901364,3.900582590969079
12,LOS RÍOS,1203,Montalvo,2008,50.427675957183546,3.172950975899232
12,LOS RÍOS,1203,Montalvo,2009,58.144202485222046,3.2967120312134544
12,LOS RÍOS,1203,Montalvo,2010,62.387837284990795,3.0783483882120892
12,LOS RÍOS,1203,Montalvo,2011,60.57434474820634,2.618850425402254
12,LOS RÍOS,1203,Montalvo,2012,60.14007438910904,2.6114211408479084
12,LOS RÍOS,1203,Montalvo,2013,71.56321426110046,2.7912938905789164
12,LOS RÍOS,1203,Montalvo,2014,76.67096112647417,2.720172058374874
12,LOS RÍOS,1203,Montalvo,2015,84.46779278877052,2.7633086974656433
12,LOS RÍOS,1203,Montalvo,2016,90.04846668991802,2.94800657052488
12,LOS RÍOS,1203,Montalvo,2017,81.95810535740263,2.5562947340892728
12,LOS RÍOS,1203,Montalvo,2018,71.19107999999999,2.266524337847061
12,LOS RÍOS,1203,Montalvo,2019,93.36914000000002,2.9716042000875764
12,LOS RÍOS,1203,Montalvo,2020,80.93185999999999,2.5128412536121334
12,LOS RÍOS,1203,Montalvo,2021,83.67779999999999,2.483490254343126
12,LOS RÍOS,1203,Montalvo,2022,95.55249000000002,2.7374355876060346
12,LOS RÍOS,1203,Montalvo,2023,100.73495999999997,2.5933369659201757
12,LOS RÍOS,1203,Montalvo,2024,110.61913,2.525410038028632
12,LOS RÍOS,1204,Puebloviejo,2007,57.32697036821201,4.4495246783069335
12,LOS RÍOS,1204,Puebloviejo,2008,75.0259934570707,4.720697407501891
12,LOS RÍOS,1204,Puebloviejo,2009,83.41394942963205,4.7294787597368915
12,LOS RÍOS,1204,Puebloviejo,2010,112.30196234536899,5.541217324135238
12,LOS RÍOS,1204,Puebloviejo,2011,142.56865507627543,6.163764289114936
12,LOS RÍOS,1204,Puebloviejo,2012,126.38144700904444,5.487774763879166
12,LOS RÍOS,1204,Puebloviejo,2013,130.36774081893037,5.084940387791635
12,LOS RÍOS,1204,Puebloviejo,2014,133.34362669139549,4.730834231880513
12,LOS RÍOS,1204,Puebloviejo,2015,143.71287764122917,4.701472971087502
12,LOS RÍOS,1204,Puebloviejo,2016,139.2088991560231,4.5574207365536346
12,LOS RÍOS,1204,Puebloviejo,2017,160.02844448792638,4.991329023103567
12,LOS RÍOS,1204,Puebloviejo,2018,179.96106000000003,5.729455464852554
12,LOS RÍOS,1204,Puebloviejo,2019,173.47225999999995,5.520998655601668
