anio,trimestre,afiliados_iess,ln_afiliados_iess,fuerza_laboral,ln_fuerza_laboral,tasa_subempleo,ln_tasa_subempleo,sbu,ln_sbu,num_pensionistas,ln_num_pensionistas,tasa_dependencia,ln_tasa_dependencia,gasto_salud_pib,ln_gasto_salud_pib,precio_petroleo_wti,ln_precio_petroleo_wti,dln_afiliados_iess,dln_fuerza_laboral,dln_tasa_subempleo,dln_sbu,dln_num_pensionistas,dln_tasa_dependencia,dln_gasto_salud_pib,dln_precio_petroleo_wti,remesas_pib,matricula_superior,gdp_pc_ppp,embi_ecuador,ln_remesas_pib,dln_remesas_pib,ln_matricula_superior,dln_matricula_superior,ln_gdp_pc_ppp,dln_gdp_pc_ppp,ln_embi_ecuador,dln_embi_ecuador
2010,1,2277178.7286675004,14.638447835012231,6476867.818821075,15.683747590178687,49.845247702213335,3.90892315991188,232.51944833242123,5.448973870270647,351173.0196644245,12.769034314513066,59.38644660674394,4.084066028729861,6.273502425347661,1.836334799219545,69.63496202858381,4.243266769212795,0.03078678371924859,0.0012766119850304847,-0.01585668418726538,0.024256629501680393,0.014671358638224774,-0.0027242921622407934,0.010912460856157269,0.09641752265391101,4.10717694869134,38.625818139836205,11481.322035474039,1064.0510175442935,1.4127359187045316,-0.05013966274797221,3.653920916607465,0.0016942194202544947,9.348476823127665,0.0055725116537956865,6.969838617571907,-0.17690667675624905
2010,2,2357316.1490726164,14.673034304901579,6487007.964335025,15.685311959932227,48.802875495362585,3.8877892352084444,238.25769875119784,5.473352855763326,356391.65398680506,12.783785556759156,59.223543288121455,4.0813191535097095,6.332195128064315,1.8456469577259398,77.20425454475637,4.346454566195566,0.03458646988934788,0.001564369753539907,-0.021133924703435447,0.02437898549267903,0.014751242246090257,-0.002746875220151601,0.009312158506394885,0.10318779698277059,3.9020497162849157,38.688713031747774,11591.952009123841,873.7968834109258,1.3615019833511488,-0.05123393535338283,3.655547904570336,0.0016269879628709738,9.358066343992279,0.009589520864613732,6.772847949803405,-0.19699066776850138
2010,3,2448930.0722078844,14.711161781916143,6493513.755294003,15.686314352847432,47.90157341340026,3.8691483517563094,243.94067711191053,5.496925069142611,361711.9714137023,12.79860351502505,59.059089510918746,4.078538459856252,6.388208908031849,1.8544539330165017,83.84534536511241,4.428973975280725,0.03812747701456409,0.0010023929152058741,-0.018640883452134993,0.023572213379284612,0.014817958265894049,-0.0027806936534577886,0.008806975290561958,0.08251940908515909,3.7395903630287313,38.7510183928154,11751.619188509225,747.0310611098051,1.3189760768258016,-0.04252590652534716,3.6571570365589277,0.0016091319885918054,9.371746313355686,0.013679969363407096,6.61610676540597,-0.15674118439743534
2010,4,2548641.076067225,14.751070863740702,6498188.211700721,15.687033959350154,47.24149290677587,3.8552725934287913,249.57641988331207,5.519765160411202,367147.1491875437,12.813517998141846,58.89315341463494,4.075724843062935,6.445530546444733,1.863386952079108,88.85223523491014,4.486974711683319,0.03990908182455932,0.0007196065027219589,-0.013875758327518195,0.022840091268591323,0.014914483116795552,-0.002813616793316598,0.00893301906260624,0.05800073640259473,3.62598485012281,38.81436288246731,11949.286112770933,693.9500543746915,1.2881259342000506,-0.03085014262575103,3.6587903555136623,0.0016333189547346194,9.388426816058104,0.0166805027024175,6.5423999901571905,-0.07370677524877944
2011,1,2650826.9864114164,14.790382219622515,6507200.304983425,15.688419861003707,46.751706739361076,3.8448507628621225,255.30981917254314,5.542477784818213,372719.64862958255,12.828581803770719,58.726234034750846,4.072886544113051,6.506518016610506,1.8728044462480558,92.34920576215929,4.525577106306796,0.03931135588181256,0.0013859016535526791,-0.010421830566668788,0.02271262440701083,0.015063805628873439,-0.002838298949884077,0.009417494168947771,0.03860239462347703,3.5369925254184547,38.88010303518362,12160.668760688475,687.1192635140861,1.2632767969665035,-0.02484913723354709,3.6604826296706103,0.0016922741569480593,9.405962150775036,0.017535334716932027,6.532507877612718,-0.009892112544472198
2011,2,2749835.6124562128,14.827051690567371,6526777.439586554,15.69142387861199,46.35899799227834,3.836415404611535,261.2875987350965,5.565621711526973,378452.0553173162,12.843844673604627,58.55883617377249,4.07003199537381,6.573507492199385,1.8830475549118986,94.47165086702518,4.548299798668318,0.036669470944856286,0.0030040176082835046,-0.008435358250587388,0.023143926708759643,0.0152628698339079,-0.0028545487392408475,0.010243108663842815,0.0227226923615218,3.4470498405344188,38.94958355392499,12360.907173634343,697.4679539049578,1.2375187465350468,-0.025758050431456736,3.6622680804476606,0.0017854507770502792,9.422294124243441,0.016331973468405536,6.54745656841777,0.01494869080505179
2011,3,2840221.049906058,14.859392441582408,6562721.3040596545,15.6969159078368,45.991010794611434,3.8284459598841587,267.64684546686016,5.589668370731676,384366.23490628717,12.859351113787078,58.39142970780131,4.06716912748637,6.648471479000785,1.8943869754657265,95.36428134823052,4.557704098997872,0.03234075101503642,0.005492029224809514,-0.007969444727376374,0.024046659204703502,0.015506440182450731,-0.002862867887440501,0.011339420553827972,0.009404300329554083,3.3315254080928205,39.02396922226246,12526.124819268056,696.7512228206206,1.2034302796138607,-0.034088466921186056,3.6641760527858422,0.0019079723381816294,9.43557172785034,0.013277603606898225,6.546428421395495,-0.00102814702227505
2011,4,2920092.996083037,14.887126021710971,6613495.8493521195,15.704622944845731,45.59023049720084,3.8196934500844892,274.3585431233028,5.614435802525547,390471.6443107628,12.875110631824505,58.22388251335413,4.0642956230289755,6.7271142191217885,1.9061462581057735,95.33239587760505,4.557369688651699,0.027733580128563418,0.007707037008930939,-0.008752509799669461,0.024767431793870642,0.015759518037427256,-0.002873504457394205,0.011759282640046997,-0.0003344103461735415,3.187227543793241,39.10028667780718,12655.063969850877,675.7183011503457,1.1591514303742017,-0.04427884923965908,3.666129798877669,0.001953746091826858,9.445812727873669,0.010241000023329505,6.515776274918806,-0.030652146476689346
2012,1,2990559.860912551,14.910971172291173,6671376.5473350575,15.713336775509411,45.11165919587601,3.809140731853983,281.25358789267017,5.639256710388977,396767.2751980969,12.89110517921288,58.05555475434773,4.061400392702038,6.79985344528892,1.9169010597864158,94.81672924463487,4.551945862517447,0.0238451505802022,0.008713830663680255,-0.010552718230506297,0.02482090786342983,0.01599454738837558,-0.0028952303269376145,0.010754801680642245,-0.005423826134252074,3.0324042664127226,39.17142441221037,12769.085702245791,644.112553399362,1.1093557921416162,-0.04979563823258548,3.6679475118929994,0.0018177130153302912,9.454782349145113,0.008969621271443629,6.467873483192702,-0.0479027917261039
2012,2,3052823.948943894,14.9315776051162,6728445.098420821,15.721854634573457,44.510690906339576,3.7957294054042476,288.1584895910623,5.6635106398504105,403251.79155154916,12.907316438758862,57.885790697382376,4.058471943361968,6.856941360924742,1.9252614765556921,94.2622569664153,4.546080865261713,0.02060643282502639,0.008517859064046007,-0.013411326449735306,0.0242539294614339,0.01621125954598135,-0.002928449340069861,0.008360416769276346,-0.0058649972557338614,2.8862357557316742,39.230090997733654,12890.534519602816,612.5031759692431,1.0599531464579928,-0.0494026456836234,3.6694440798143266,0.001496567921327241,9.464248562847155,0.00946621370204248,6.4175541276613455,-0.05031935553135636
2012,3,3108107.184858682,14.949524476637787,6776938.922481927,15.729036071606327,43.74689434408769,3.7784206238631155,294.90263263426345,5.6866452429915,409923.63947687205,12.923726176156343,57.71394412646429,4.055498810287456,6.888809650608551,1.9298983053117031,94.10646623107432,4.544426760819983,0.017946871521587582,0.007181437032869553,-0.017308781541132134,0.023134603141089727,0.016409737397481194,-0.002973133074512191,0.004636828756011013,-0.0016541044417301975,2.7673089844331087,39.270223877383344,13040.897651011788,591.1593601077127,1.0178753622368841,-0.04207778422110864,3.670466569551089,0.0010224897367625552,9.475845671379174,0.011597108532019007,6.382085625910765,-0.03546850175058047
2012,4,3158258.1015044707,14.965531199876827,6814068.651790021,15.734499952260899,42.91316561192306,3.7591786695734637,301.40720752817816,5.708462199404077,416774.3067258635,12.940300123389411,57.53967278299417,4.052474671332713,6.891622088622193,1.9303064838224944,94.54768946450652,4.549104357624557,0.01600672323903929,0.005463880654572151,-0.019241954289651808,0.02181695641257697,0.016573947233068154,-0.003024138954742739,0.0004081785107912239,0.004677596804574691,2.6805671619598805,39.31402452129314,13221.945022178368,583.4501785239253,0.9860283997297746,-0.0318469625071095,3.671581313264698,0.0011147437136087568,9.489633229828485,0.013787558449310566,6.3689590642318885,-0.013126561678876492
2013,1,3205868.2068995535,14.980493503040776,6842941.703134092,15.738728270701223,42.26048834443047,3.7438525678341223,307.70226011955924,5.729132627505957,423787.03046487103,12.956986321386449,57.36299481350209,4.04939940576354,6.868339041690647,1.9269223072347712,95.50069105126737,4.559133483599429,0.014962303163949642,0.00422831844032423,-0.015326101739341347,0.020670428101880134,0.01668619799703741,-0.0030752655691728137,-0.0033841765877231644,0.010029125974871711,2.6173097345146896,39.411958426724105,13415.729255424048,585.8445853884662,0.9621469713458125,-0.023881428383962122,3.6740692836216557,0.0024879703569578027,9.504183122576695,0.01454989274821017,6.37305454175425,0.0040954775223616124
2013,2,3253572.1144929323,14.995264062876059,6867007.608957099,15.74223899564896,42.04901799164112,3.7388360327964683,313.82415175066603,5.748832802763205,430944.5691833581,12.973734751031545,57.183949274259085,4.046273251914843,6.822315196640231,1.9201988858960355,96.86378351717082,4.573305697921577,0.014770559835282526,0.003510724947735966,-0.005016535037654091,0.019700175257248098,0.016748429645096152,-0.0031261538486972995,-0.006723421338735713,0.01417221432214788,2.5682429412028376,39.61571996168198,13603.44569901014,594.5115297180699,0.9432219846252404,-0.01892498672057208,3.6792260082185377,0.00515672459688199,9.518078399855197,0.01389527727850215,6.3877401099176625,0.014685568163412377
2013,3,3303968.27520332,15.010634811640866,6889734.361559275,15.745543088046213,42.53288786362595,3.750277608762011,319.808404571907,5.767722080767177,438230.09269437287,12.990499377209536,57.00257659666778,4.043096470263217,6.757056546745577,1.9105873731520961,98.53013677052209,4.590362458443864,0.015370748764807374,0.0033040923972542657,0.01144157596554285,0.018889278003971555,0.01676462617799146,-0.0031767816516259373,-0.009611512743939343,0.017056760522287107,2.524333116313211,39.974907743978676,13766.67235383722,605.7988367485286,0.9259769154923102,-0.017245069132930224,3.68825195087442,0.00902594265588208,9.530005903392592,0.011927503537394912,6.406547978400684,0.018807868483021295
2013,4,3356953.1768991794,15.026544327964745,6915969.222110294,15.749343675531097,43.516273827594574,3.7731349791117603,325.6278386673585,5.785755130066128,445657.50375796686,13.007306007200048,56.81901995812042,4.039871128092152,6.687374279618306,1.9002213127360035,100.00867873270454,4.605256969549335,0.015909516323878492,0.003800587484883877,0.022857370349749218,0.018033049298950665,0.01680662999051208,-0.003225342171065293,-0.01036606041609267,0.014894511105470798,2.4825287833571634,40.49091813696799,13895.788231509077,620.1684847539531,0.909277711374371,-0.016699204117939237,3.701077705434499,0.012825754560079172,9.53934106827611,0.009335164883518487,6.429991190725052,0.02344321232436819
2014,1,3407896.6653558477,15.041605845273246,6952870.163068623,15.754665105394452,44.04953082016305,3.785314701250847,331.15022834234065,5.802572134474283,453292.19253389514,13.024292213162468,56.63359466801566,4.036602354502055,6.647019356510504,1.8941685371223784,100.16461055327042,4.606814938174048,0.015061517308501138,0.005321429863354155,0.012179722139086469,0.016817004408155256,0.01698620596241973,-0.0032687735900971404,-0.00605277561362505,0.0015579686247129132,2.4457606550685154,41.116945249545594,13989.973354332711,642.1966050467736,0.8943561809107751,-0.0149215304635959,3.716420329709003,0.015342624274504058,9.546096163035319,0.006755094759208546,6.464894495199169,0.034903304474116936
2014,2,3451736.7445875495,15.054388066570416,7007815.598803505,15.762536598296052,43.11109924361151,3.7637804870099636,336.2333265324335,5.817805343165953,461204.46108104347,13.041596740099218,56.4466324571496,4.033295633495577,6.671549593520687,1.897852155811424,97.80172183274611,4.582942182537595,0.012782221297170437,0.007871492901600163,-0.021534214240883198,0.015233208691670441,0.017304526936749554,-0.0033067210064778862,0.0036836186890456535,-0.023872755636452858,2.4172195393646714,41.80408744041331,14048.790397254388,676.6382051584773,0.8826179289430038,-0.01173825196777123,3.732994120405826,0.016573790696822854,9.550291578333592,0.004195415298273275,6.517136721140968,0.05224222594179917
2014,3,3483420.575471865,15.063525292983359,7088167.419749293,15.773937391155892,39.681833069096335,3.6808934776474467,340.73517924154595,5.831105575108485,469464.4677016625,13.059347893619874,56.258463816633515,4.029956497616641,6.796433212264744,1.916397946961206,91.7268431922326,4.5188150648034995,0.009137226412942567,0.011400792859840081,-0.08288700936251692,0.013300231942531937,0.01775115352065626,-0.0033391358789360837,0.018545791149781943,-0.0641271177340954,2.400057073010343,42.5038254865123,14071.836231998108,728.0281053981728,0.8754925174921264,-0.007125411450877417,3.749594083326932,0.016599962921106215,9.551930648487117,0.0016390701535247132,6.590339653767653,0.07320293262668454
2014,4,3500674.8561430234,15.068466323913881,7196271.727543725,15.78907363425455,33.47521755772771,3.5108053906667283,344.60279244904984,5.842392427511518,478098.73382057645,13.07757254625381,56.06904293513128,4.026583840882203,7.0299423091391375,1.950178499407555,81.66989754499956,4.402685482869575,0.004941030930522672,0.015136243098657687,-0.17008808698071842,0.011286852403032732,0.018224652633936245,-0.0033726567344380953,0.03378055244634903,-0.11612958193392409,2.3965239562582785,43.17643578428721,14059.494256175692,795.836819960262,0.8740193359198822,-0.0014731815722441866,3.7652948784719835,0.015700795145051405,9.551053194317683,-0.0008774541694336335,6.679394164779079,0.08905451101142603
2015,1,3507901.0658181356,15.070528429630144,7322429.708040346,15.806452758189723,25.96407883327747,3.256713999419789,347.9968006294667,5.852193286138727,487028.99126021715,13.096078930601323,55.87742034856688,4.023160369195872,7.315040202358598,1.989932530336493,69.57752173926603,4.242441551660133,0.002062105716262863,0.01737912393517327,-0.25409139124693914,0.009800858627208697,0.018506384347512395,-0.0034234716863306147,0.03975403092893792,-0.16024393120944236,2.407969952849264,43.79099034968627,14012.934393286785,874.4705569244394,0.8787840493160918,0.004764713396209541,3.779428096444447,0.014133217972463363,9.547736067312886,-0.003317127004796916,6.773618625423524,0.09422446064444578
2015,2,3510482.041929341,15.071263919895618,7455171.64600884,15.824418530196114,18.879909721416695,2.938098379001298,351.1092469396516,5.86109741988155,496161.56517485983,13.11465688890617,55.682513733519706,4.019666161083255,7.585088201444798,2.0261842411369466,57.722264500122996,4.055642965639959,0.0007354902654732598,0.01796577200639149,-0.3186156204184911,0.008904133742823284,0.01857795830484754,-0.0034942081126168034,0.03625171080045364,-0.18679858602017418,2.43570565537139,44.31694361689697,13933.360763608756,958.1153371480211,0.8902365114186525,0.011452462102560679,3.7913670783484466,0.011938981903999668,9.542041298522854,-0.005694768790032612,6.864968164406817,0.09134953898329279
2015,3,3513800.529111622,15.072208781494108,7583028.027569087,15.841423153781884,13.954162715178077,2.635777866275923,354.1321703298207,5.869670205964953,505402.7826726218,13.133110979802794,55.48324079611013,4.016081007513326,7.773449131683987,2.0507139695750927,48.37662684743438,3.879016780705597,0.0009448615984908315,0.017004623585769707,-0.30232051272537497,0.008572786083402839,0.018454090896623754,-0.003585153569929389,0.024529728438146048,-0.17662618493436177,2.4808016393439254,44.725117607321245,13822.734316591397,1040.6824916587805,0.9085817496164948,0.018345238197842395,3.800535258956921,0.009168180608474241,9.534069929892707,-0.007971368630146358,6.9476320188824054,0.08266385447558822
2015,4,3521956.815321265,15.074527306555185,7697311.998578691,15.856381734783756,12.360893247193207,2.5145377186086417,357.1994739950962,5.878294376423142,514685.9729537305,13.15131223241098,55.278927498262505,4.012391778009675,7.834433684854495,2.0585285930239166,43.15382356720293,3.764771024662873,0.0023185250610762154,0.014958581001872417,-0.1212401476672813,0.008624170458189084,0.01820125260818628,-0.0036892295036503597,0.007814623448823887,-0.11424575604272391,2.5388080877031927,45.01778884829199,13700.423072650086,1109.7654854049993,0.931694714085246,0.023112964468751107,3.8070577193966226,0.006522460439701838,9.525181992554737,-0.008887937337970442,7.011903997574887,0.06427197869248147
2016,1,3534547.464202878,15.078095833333897,7799108.834059526,15.869520033088907,13.31669281865747,2.5890183473963737,360.24090030556664,5.8867729751728675,524039.291016994,13.169321943348963,55.07033351238871,4.008611159409832,7.795917155083421,2.053600154996166,41.35179167495457,3.722115750034138,0.003568526778712666,0.013138298305150897,0.07448062878773198,0.008478598749725563,0.018009710937983314,-0.003780618599843244,-0.004928438027750559,-0.042655274628735196,2.599754790802571,45.228688373073226,13603.202123165795,1146.6399172554688,0.9554171293500723,0.023722415264826324,3.8117315840215866,0.004673864624963997,9.518060494242867,-0.007121498311869701,7.044591133452351,0.03268713587746408
2016,2,3550180.9352972494,15.082509127842156,7891647.785942815,15.881315515876677,15.60869099884497,2.7478278744349462,363.1413993360788,5.894792288269251,533511.6963674998,13.187236273321483,54.858533062839854,4.004757745502655,7.701914697742984,2.0414689599928995,41.76050293164533,3.731950986884174,0.0044132945082591135,0.011795482787769984,0.15880952703857254,0.008019313096383485,0.017914329972519738,-0.0038534139071773055,-0.012131195003266537,0.009835236850035844,2.6534315219266147,45.39291480214331,13568.60338869191,1132.306696249438,0.9758537162547227,0.020436586904650444,3.81535603124162,0.0036244472200333,9.515513828497156,-0.002546665745711607,7.032012155149931,-0.01257897830241994
2016,3,3567465.688145172,15.087366010387836,7978158.106159787,15.892218129019957,18.024017357029862,2.8917051661249227,365.7859211614799,5.9020482474125915,543152.1485103358,13.205144759502303,54.64460037396714,4.00085040597109,7.59644146820541,2.0276799097716784,43.169929098231286,3.765144167180846,0.004856882545679397,0.010902613143279893,0.14387729168997643,0.00725595914334054,0.017908486180820304,-0.003907339531564524,-0.013789050221221011,0.033193180296672065,2.690010829273,45.545380042386675,13632.176309579037,1049.0856779667058,0.989545219357689,0.013691503102966296,3.818709192489255,0.0033531612476349615,9.520188182493312,0.004674353996156455,6.95567428091106,-0.07633787423887117
2016,4,3585138.926960658,15.092307783555288,8060565.168387875,15.902494232171888,19.543014034533726,2.972617884183778,368.0972276776841,5.908347108918647,553001.2371718192,13.223115517702366,54.42957747344774,3.9969077096646966,7.5180668081968145,2.0173090315346403,44.56734447516985,3.7970014041910716,0.004941773167452368,0.010276103151930727,0.08091271805885514,0.006298861506055076,0.017970758200062775,-0.003942696306393767,-0.010370878237038195,0.03185723701022569,2.7084690840411794,45.716701588026886,13783.873281513992,909.6324884197418,0.9963835616298405,0.006838342272151521,3.822463692580181,0.0037545000909262605,9.531254585007789,0.011066402514476437,6.81304065905853,-0.14263362185252948
2017,1,3602607.0891473596,15.09716833275608,8134016.601013832,15.911565406388192,20.15036970311411,3.003222635773465,370.1946320241194,5.9140288998292965,563056.0447734379,13.24113444883424,54.21433902605159,3.9929454311326182,7.477051942725526,2.011838588994521,45.96563012801914,3.82789394608761,0.0048605492007922635,0.009071174216304101,0.03060475158968723,0.005681790910649909,0.018018931131873472,-0.003962278532078312,-0.00547044254011908,0.03089254189653845,2.716586480432381,45.93320252062663,13968.049655519775,756.9385240536852,0.9993761217437854,0.0029925601139448865,3.827188222025535,0.004724529445353731,9.544527833021503,0.013273248013714323,6.629282040171029,-0.18375861888750133
2017,2,3619493.3830504715,15.101844624574547,8191464.656805015,15.918603274614947,20.156090347554816,3.00350649322321,372.2611121416287,5.919595522405693,573299.5613103365,13.259163653695303,53.9997054861246,3.988978592588746,7.474488830826036,2.011495733102487,47.7098708258731,3.8651383120389826,0.004676291818466183,0.007037868226754895,0.0002838574497450175,0.005566622576396618,0.01802920486106352,-0.003966838543872253,-0.0003428558920339775,0.03724436595137259,2.722525987560954,46.22101920815467,14127.078302416614,635.3141278542266,1.0015601212563552,0.0021839995125697564,3.8334346558396883,0.0062464338141534625,9.55584868164541,0.011320848623906699,6.4541195661083774,-0.17516247406265162
2017,3,3635421.1282296767,15.106235515947535,8225860.4621897135,15.922793464607688,19.8703488569239,2.989228613376081,374.4796786343273,5.9255375388263305,583714.7695475289,13.277167734191151,53.78649728019993,3.985022455745073,7.511464727234252,2.016430483674163,50.14532177517744,3.9149252254141382,0.004390891372988648,0.004190189992741011,-0.014277879847129249,0.005942016420637408,0.018004080495847674,-0.003956136843672908,0.004934750571675917,0.04978691337515562,2.734228760422361,46.6028342589897,14205.474925659277,587.1935464743963,1.0058494072309547,0.004289285974599544,3.8416613602904404,0.00822670445075202,9.56138272742593,0.005534045780519747,6.375354486903393,-0.07876507920498454
2017,4,3650166.2826181576,15.110283281402678,8232311.297337821,15.923577371298261,19.573595516234384,2.9741814904514223,377.0034420699953,5.932254317565469,594294.3405032083,13.295129998346608,53.57553145891019,3.9810924612154355,7.586856202707778,2.0264173030601764,53.53314247012664,3.9803009475230025,0.004047765455142738,0.0007839066905734882,-0.015047122924658485,0.0067167787391388956,0.01796226415545732,-0.003929994529637604,0.009986819386013313,0.06537572210886422,2.754534229277626,47.021893810939424,14197.040379296921,611.860810916034,1.0132483645289097,0.007398957297954922,3.8506133190115874,0.008951958721147069,9.56078879787288,-0.0005939295530499322,6.416504823501751,0.041150336598358095
2018,1,3664698.0897051566,15.114256513294512,8222780.669706721,15.922418990814469,19.31391732403119,2.960825940911726,379.7517626123227,5.9395177829722146,605106.6853408236,13.313160060873333,53.367598681009255,3.9772037955357615,7.68225729806202,2.0389134229923402,57.47705485198603,4.0513858221108245,0.0039732318918339615,-0.001158380483792243,-0.013355549539696199,0.007263465406745162,0.018030062526724677,-0.0038886656796739416,0.012496119932163818,0.07108487458782209,2.781180099653336,47.34200753124049,14144.860667973091,665.4497365297902,1.0228753339076686,0.009626969378758954,3.8573980098457734,0.00678469083418598,9.55710663342014,-0.003682164452738945,6.500463107604603,0.08395828410285233
2018,2,3680547.2467501997,15.118572007445154,8217163.124144873,15.921735588748025,19.03007183746883,2.9460204562598835,382.5340183297543,5.946817586121762,616255.8517819815,13.331417500086214,53.1634771875864,3.9733716415551688,7.771130436707958,2.0504156411470995,61.27144937724411,4.115313982035449,0.004315494150642252,-0.0006834020664445717,-0.014805484651842615,0.007299803149547479,0.018257439212881366,-0.0038321539805927785,0.01150221815475927,0.06392815992462442,2.811682262957192,47.42353132753955,14094.164628965877,702.218042333655,1.0337829743057327,0.010907640398064133,3.859118547023986,0.0017205371782127443,9.553516134602477,-0.003590498817663601,6.554243957414009,0.05378084980940567
2018,3,3699247.7225828897,15.12364003872166,8235399.419358367,15.923952423071988,18.660179555144392,2.9263918178350883,385.15894642918806,5.953656096957572,627846.0952011775,13.350050344079744,52.96394514737366,3.9696114018182937,7.826890659426727,2.057565325059445,64.20891403942115,4.16214204902349,0.005068031276506346,0.002216834323963468,-0.01962863842479523,0.006838510835810219,0.01863284399352949,-0.003760239736875004,0.007149683912345495,0.04682806698804143,2.843720097844728,47.138870229604485,14087.785393330578,679.093261135709,1.045113088618228,0.01133011431249531,3.8530979309417157,-0.006020616082270447,9.553063416764342,-0.0004527178381348307,6.52075846884228,-0.03348548857172862
2018,4,3721847.234644388,15.129730671452807,8294499.113399504,15.931103095624293,18.156102647082903,2.8990067381959346,387.4513530075967,5.959590300286961,639958.3582379605,13.369158387965832,52.769715761343626,3.9659374610347475,7.826269707320041,2.057485986179313,65.61701709920409,4.183835069309928,0.006090632731146073,0.0071506725523047265,-0.02738507963915371,0.005934203329388765,0.019108043886088666,-0.0036739407835462146,-7.933888013189616e-05,0.02169302028643738,2.878733189671724,46.637559075992144,14113.454848998565,614.4086429161222,1.0573503326816827,0.012237244063454611,3.8424062052522823,-0.01069172568943344,9.554883865974132,0.001820449209789743,6.420660248980813,-0.10009821986146772
2019,1,3743432.850763233,15.135513622937097,8375540.021076607,15.9408261137252,17.6381537811811,2.870064384170531,389.4330225679346,5.964691893060841,652387.8073925647,13.38839446070176,52.58070583161194,3.9623492431677385,7.7866566624269336,2.0524115845000295,65.25212788786519,4.178258656979344,0.005782951484290422,0.0097230181009067,-0.02894235402540346,0.00510159277387956,0.019236072735926868,-0.003588217867009025,-0.0050744016792836355,-0.00557641233058348,2.921921330494195,46.34626251404834,14103.803640777262,587.9031548271537,1.0722413897950236,0.014891057113340933,3.8361406526019826,-0.0062655526502997105,9.554199801744351,-0.0006840642297802901,6.376562231658744,-0.04409801732206908
2019,2,3755094.5803177273,15.138624030697446,8435505.05357192,15.94796014811185,17.339604200276565,2.8529931452716153,391.25782827014945,5.969366750012408,664737.9750302294,13.407148219479792,52.396298115687,3.95883594218421,7.7527043747846855,2.048041734080932,63.15815871504951,4.145642036255867,0.0031104077603494318,0.007134034386650612,-0.01707123889891582,0.004674856951567108,0.018753758778032648,-0.0035133009835286444,-0.004369850419097432,-0.03261662072347704,2.9786477996159957,46.70369431324011,13989.066707251312,681.985577811153,1.0914694390196413,0.019228049224617738,3.8438232688959255,0.0076826162939429565,9.546031354015444,-0.00816844772890768,6.525008510715395,0.14844627905665142
2019,3,3747848.666549619,15.136692544404038,8430932.448072223,15.947417934545852,17.49580980965761,2.8619614128111306,393.0820809843282,5.974018447528061,676608.8568879591,13.424848625529735,52.21586551522754,3.9553863857824023,7.769568850153296,2.0502146737992226,59.38432852648803,4.084030362039065,-0.0019314862934081134,-0.0005422135659980398,0.008968267539515296,0.004651697515653197,0.017700406049943496,-0.003449556401807552,0.0021729397182905785,-0.06161167421680247,3.0541638604578547,48.12670001515539,13703.655915576152,974.0701277327673,1.1165058597309845,0.025036420711343155,3.8738371169742774,0.030013848078351835,9.525417931368258,-0.020613422647185686,6.881483300776313,0.3564747900609184
2019,4,3713345.5349964164,15.127443789695581,8321212.1204683175,15.934318489742278,18.327224268151124,2.9083876192964504,395.0501344885959,5.979012679603049,687613.0753240277,13.440981568197216,52.03877185045114,3.951989053259191,7.880020551811515,2.0643305119642945,54.014961367230704,3.989261070545712,-0.009248754708456985,-0.013099444803573945,0.04642620648531981,0.004994232074988503,0.016132942667480776,-0.0033973325232112828,0.014115838165071892,-0.09476929149335289,3.1511444111285787,50.529155920161706,13278.05249003522,1426.696023669477,1.1477656919784,0.031259832247415575,3.922550514635534,0.0487133976612566,9.49386776242954,-0.031550168938718315,7.263116577034441,0.3816332762581274
2020,1,3656434.1632225155,15.111998958122188,8125082.89940176,15.910466489131318,19.744156854091326,2.9828575920842146,397.0574925042442,5.984081087593208,697626.0369448187,13.45543847448249,51.86419193933827,3.948628608686035,8.07718222066964,2.0890430766451513,47.86498584645282,3.868384252701058,-0.015444831573393714,-0.023852000610959934,0.07446997278776424,0.005068407990158619,0.014456906285273519,-0.003360444573155874,0.024712564680856808,-0.12087681784465376,3.269687984425057,53.32196908740618,12838.807012039968,1887.5274879115952,1.1846945627495964,0.03692887077119633,3.9763484242498977,0.053797909614363704,9.460227661092487,-0.03364010133705264,7.543023044149109,0.27990646711466827
2020,2,3594434.3125943798,15.094897182818269,7917360.026918735,15.884568378289334,21.363873828012345,3.0617013566377826,398.7645302891098,5.988371093031662,706771.442680068,13.468462614932973,51.69112201921649,3.9452860456703003,8.307266450929388,2.1171306078125394,42.43964959813274,3.7480830573057777,-0.017101775303919098,-0.025898110841984234,0.07884376455356801,0.0042900054384542585,0.013024140450482946,-0.0033425630157348785,0.028087531167388047,-0.12030119539528039,3.4097810972610527,55.89417834815682,12516.646991572641,2199.234177671733,1.2266480948832823,0.04195353213368591,4.023460230697558,0.04711180644766033,9.434814796611295,-0.025412864481191733,7.695864477686866,0.15284143353775725
2020,3,3545154.226327812,15.081092222313126,7775055.26378943,15.866431123887196,22.792162926119552,3.1264167455607015,399.82241309558964,5.991020481264313,715182.719173001,13.480293340319387,51.518551332391375,3.9419419628524603,8.514648361652126,2.141788016920434,39.27124012152286,3.670492447452718,-0.01380496050514246,-0.01813725440213787,0.06471538892291884,0.0026493882326503737,0.011830725386413832,-0.003344082817839933,0.0246574091078946,-0.07759060985305988,3.570957898267337,57.65442303447179,12437.390668627317,2211.052009183222,1.2728338786428763,0.046185783759594035,4.054466965965857,0.031006735268299224,9.428462590966086,-0.006352205645208997,7.701223703503999,0.00535922581713244
